16/02/02 18:51:10| starting
16/02/02 18:51:13| Total input paths to process : 50
Spent 1467ms computing base-splits.
Spent 265ms computing TeraScheduler splits.
Computing input splits took 1733ms
Sampling 10 splits of 28650
Making 12 from 100000 sampled records
Computing parititions took 938ms
Spent 2676ms computing partitions.
16/02/02 18:51:15| Connecting to ResourceManager at mazzu1.local.necst.it/131.175.14.9:8032
16/02/02 18:51:16| number of splits:28650
16/02/02 18:51:16| mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
16/02/02 18:51:16| Submitting tokens for job: job_1454085119865_0052
16/02/02 18:51:16| Submitted application application_1454085119865_0052
16/02/02 18:51:16| The url to track the job: http://mazzu1.local.necst.it:8081/proxy/application_1454085119865_0052/
16/02/02 18:51:16| Running job: job_1454085119865_0052
16/02/02 18:51:26| Job job_1454085119865_0052 running in uber mode : false
16/02/02 18:51:26|  map 0% reduce 0%
16/02/02 18:52:46|  map 1% reduce 0%
16/02/02 18:54:57|  map 2% reduce 0%
16/02/02 18:57:07|  map 3% reduce 0%
16/02/02 18:59:22|  map 4% reduce 0%
16/02/02 19:00:11| Task Id : attempt_1454085119865_0052_m_001148_0, Status : FAILED
16/02/02 19:01:31|  map 5% reduce 0%
16/02/02 19:03:40|  map 6% reduce 0%
16/02/02 19:05:48|  map 7% reduce 0%
16/02/02 19:07:59|  map 8% reduce 0%
16/02/02 19:10:10|  map 9% reduce 0%
16/02/02 19:11:16|  map 9% reduce 1%
16/02/02 19:12:19|  map 10% reduce 1%
16/02/02 19:14:31|  map 11% reduce 1%
16/02/02 19:16:41|  map 12% reduce 1%
16/02/02 19:18:50|  map 13% reduce 1%
16/02/02 19:21:09|  map 14% reduce 1%
16/02/02 19:21:11|  map 14% reduce 2%
16/02/02 19:23:30|  map 15% reduce 2%
16/02/02 19:25:46|  map 16% reduce 2%
16/02/02 19:28:03|  map 17% reduce 2%
16/02/02 19:30:20|  map 18% reduce 2%
16/02/02 19:31:35|  map 18% reduce 3%
16/02/02 19:32:41|  map 19% reduce 3%
16/02/02 19:35:12|  map 20% reduce 3%
16/02/02 19:37:33|  map 21% reduce 3%
16/02/02 19:38:47|  map 21% reduce 4%
16/02/02 19:39:56|  map 22% reduce 4%
16/02/02 19:42:20|  map 23% reduce 4%
16/02/02 19:43:59|  map 23% reduce 5%
16/02/02 19:44:52|  map 24% reduce 5%
16/02/02 19:47:16|  map 25% reduce 5%
16/02/02 19:49:42|  map 26% reduce 5%
16/02/02 19:51:00|  map 26% reduce 6%
16/02/02 19:52:19|  map 27% reduce 6%
16/02/02 19:54:56|  map 28% reduce 6%
16/02/02 19:57:36|  map 29% reduce 6%
16/02/02 19:59:23|  map 29% reduce 7%
16/02/02 19:59:35| Task Id : attempt_1454085119865_0052_m_008371_0, Status : FAILED
16/02/02 20:00:26|  map 30% reduce 7%
16/02/02 20:00:45|  map 30% reduce 8%
16/02/02 20:03:15|  map 31% reduce 8%
16/02/02 20:04:41|  map 31% reduce 9%
16/02/02 20:06:06|  map 32% reduce 9%
16/02/02 20:09:00|  map 33% reduce 9%
16/02/02 20:11:44|  map 34% reduce 9%
16/02/02 20:13:42|  map 34% reduce 10%
16/02/02 20:14:33|  map 35% reduce 10%
16/02/02 20:17:21|  map 36% reduce 10%
16/02/02 20:19:56|  map 36% reduce 11%
16/02/02 20:20:06|  map 37% reduce 11%
16/02/02 20:23:03|  map 38% reduce 11%
16/02/02 20:23:28|  map 38% reduce 12%
16/02/02 20:25:50|  map 39% reduce 12%
16/02/02 20:26:55|  map 39% reduce 13%
16/02/02 20:28:48|  map 40% reduce 13%
16/02/02 20:32:07|  map 41% reduce 13%
16/02/02 20:32:14|  map 41% reduce 14%
16/02/02 20:35:13|  map 42% reduce 14%
16/02/02 20:38:11|  map 43% reduce 14%
16/02/02 20:41:13|  map 44% reduce 14%
16/02/02 20:41:17|  map 44% reduce 15%
16/02/02 20:44:18|  map 45% reduce 15%
16/02/02 20:47:19|  map 46% reduce 15%
16/02/02 20:50:20|  map 47% reduce 15%
16/02/02 20:50:22|  map 47% reduce 16%
16/02/02 20:53:16|  map 48% reduce 16%
16/02/02 20:56:09|  map 49% reduce 16%
16/02/02 20:59:06|  map 50% reduce 16%
16/02/02 20:59:09|  map 50% reduce 17%
16/02/02 21:02:13|  map 51% reduce 17%
16/02/02 21:05:12|  map 52% reduce 17%
16/02/02 21:08:08|  map 53% reduce 17%
