16/02/06 16:14:54| starting
16/02/06 16:14:59| Total input paths to process : 50
Spent 1618ms computing base-splits.
Spent 262ms computing TeraScheduler splits.
Computing input splits took 1882ms
Sampling 10 splits of 23850
Making 12 from 100000 sampled records
Computing parititions took 852ms
Spent 2738ms computing partitions.
16/02/06 16:15:00| Connecting to ResourceManager at mazzu1.local.necst.it/131.175.14.9:8032
16/02/06 16:15:01| number of splits:23850
16/02/06 16:15:01| mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
16/02/06 16:15:01| Submitting tokens for job: job_1454085119865_0096
16/02/06 16:15:02| Submitted application application_1454085119865_0096
16/02/06 16:15:02| The url to track the job: http://mazzu1.local.necst.it:8081/proxy/application_1454085119865_0096/
16/02/06 16:15:02| Running job: job_1454085119865_0096
16/02/06 16:15:13| Job job_1454085119865_0096 running in uber mode : false
16/02/06 16:15:13|  map 0% reduce 0%
16/02/06 16:17:07|  map 1% reduce 0%
16/02/06 16:19:11|  map 2% reduce 0%
16/02/06 16:21:22|  map 3% reduce 0%
16/02/06 16:23:31|  map 4% reduce 0%
16/02/06 16:25:25|  map 5% reduce 0%
16/02/06 16:27:34|  map 6% reduce 0%
16/02/06 16:29:37|  map 7% reduce 0%
16/02/06 16:31:46|  map 8% reduce 0%
16/02/06 16:33:47|  map 9% reduce 0%
16/02/06 16:34:57|  map 9% reduce 1%
16/02/06 16:35:55|  map 10% reduce 1%
16/02/06 16:37:59|  map 11% reduce 1%
16/02/06 16:40:00|  map 12% reduce 1%
16/02/06 16:42:09|  map 13% reduce 1%
16/02/06 16:44:16|  map 14% reduce 1%
16/02/06 16:44:21|  map 14% reduce 2%
16/02/06 16:46:29|  map 15% reduce 2%
16/02/06 16:48:31|  map 16% reduce 2%
16/02/06 16:50:39|  map 17% reduce 2%
16/02/06 16:52:53|  map 18% reduce 2%
16/02/06 16:54:04|  map 18% reduce 3%
16/02/06 16:55:03|  map 19% reduce 3%
16/02/06 16:57:17|  map 20% reduce 3%
16/02/06 16:59:28|  map 21% reduce 3%
16/02/06 17:00:35|  map 21% reduce 4%
16/02/06 17:01:41|  map 22% reduce 4%
16/02/06 17:04:02|  map 23% reduce 4%
16/02/06 17:05:31|  map 23% reduce 5%
16/02/06 17:06:22|  map 24% reduce 5%
16/02/06 17:08:47|  map 25% reduce 5%
16/02/06 17:11:09|  map 26% reduce 5%
16/02/06 17:12:35|  map 26% reduce 6%
16/02/06 17:13:28|  map 27% reduce 6%
16/02/06 17:15:44|  map 28% reduce 6%
16/02/06 17:17:53|  map 29% reduce 6%
16/02/06 17:19:23|  map 29% reduce 7%
16/02/06 17:20:13|  map 30% reduce 7%
16/02/06 17:21:38|  map 30% reduce 8%
16/02/06 17:22:44|  map 31% reduce 8%
16/02/06 17:25:01|  map 32% reduce 8%
16/02/06 17:27:33|  map 33% reduce 8%
16/02/06 17:27:35|  map 33% reduce 9%
16/02/06 17:30:04|  map 34% reduce 9%
16/02/06 17:31:43|  map 34% reduce 10%
16/02/06 17:32:25|  map 35% reduce 10%
16/02/06 17:34:52|  map 36% reduce 10%
16/02/06 17:35:41|  map 36% reduce 11%
16/02/06 17:37:27|  map 37% reduce 11%
16/02/06 17:39:17|  map 37% reduce 12%
16/02/06 17:40:06|  map 38% reduce 12%
16/02/06 17:40:28|  map 38% reduce 13%
16/02/06 17:42:48|  map 39% reduce 13%
16/02/06 17:45:21|  map 40% reduce 13%
16/02/06 17:48:00|  map 41% reduce 13%
16/02/06 17:48:02|  map 41% reduce 14%
16/02/06 17:50:46|  map 42% reduce 14%
16/02/06 17:53:25|  map 43% reduce 14%
16/02/06 17:56:02|  map 44% reduce 14%
16/02/06 17:56:03|  map 44% reduce 15%
16/02/06 17:58:39|  map 45% reduce 15%
16/02/06 18:01:15|  map 46% reduce 15%
16/02/06 18:03:55|  map 47% reduce 15%
16/02/06 18:03:57|  map 47% reduce 16%
16/02/06 18:06:27|  map 48% reduce 16%
16/02/06 18:09:07|  map 49% reduce 16%
16/02/06 18:11:42|  map 50% reduce 16%
16/02/06 18:11:44|  map 50% reduce 17%
16/02/06 18:14:20|  map 51% reduce 17%
16/02/06 18:16:55|  map 52% reduce 17%
16/02/06 18:19:35|  map 53% reduce 17%
16/02/06 18:19:37|  map 53% reduce 18%
16/02/06 18:22:09|  map 54% reduce 18%
16/02/06 18:24:43|  map 55% reduce 18%
16/02/06 18:27:23|  map 56% reduce 18%
16/02/06 18:27:27|  map 56% reduce 19%
16/02/06 18:30:02|  map 57% reduce 19%
16/02/06 18:32:35|  map 58% reduce 19%
