16/03/26 08:05:46| starting
16/03/26 08:05:48| Total input paths to process : 50
Spent 784ms computing base-splits.
Spent 38ms computing TeraScheduler splits.
Computing input splits took 824ms
Sampling 10 splits of 3000
Making 48 from 100000 sampled records
Computing parititions took 838ms
Spent 1666ms computing partitions.
16/03/26 08:05:49| Connecting to ResourceManager at mazzu1.local.necst.it/131.175.14.9:8032
16/03/26 08:05:50| number of splits:3000
16/03/26 08:05:50| mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
16/03/26 08:05:50| Submitting tokens for job: job_1454085119865_2132
16/03/26 08:05:51| Submitted application application_1454085119865_2132
16/03/26 08:05:51| The url to track the job: http://mazzu1.local.necst.it:8081/proxy/application_1454085119865_2132/
16/03/26 08:05:51| Running job: job_1454085119865_2132
16/03/26 08:06:03| Job job_1454085119865_2132 running in uber mode : false
16/03/26 08:06:03|  map 0% reduce 0%
16/03/26 08:06:29|  map 1% reduce 0%
16/03/26 08:06:52|  map 2% reduce 0%
16/03/26 08:07:11|  map 3% reduce 0%
16/03/26 08:07:21|  map 4% reduce 0%
16/03/26 08:07:40|  map 5% reduce 0%
16/03/26 08:08:03|  map 6% reduce 0%
16/03/26 08:08:18|  map 7% reduce 0%
16/03/26 08:08:30|  map 8% reduce 0%
16/03/26 08:08:49|  map 9% reduce 0%
16/03/26 08:09:06|  map 10% reduce 0%
16/03/26 08:09:22|  map 11% reduce 0%
16/03/26 08:09:37|  map 12% reduce 0%
16/03/26 08:09:48|  map 13% reduce 0%
16/03/26 08:10:05|  map 14% reduce 0%
16/03/26 08:10:23|  map 15% reduce 0%
16/03/26 08:10:38|  map 16% reduce 0%
16/03/26 08:10:52|  map 17% reduce 0%
16/03/26 08:11:05|  map 18% reduce 0%
16/03/26 08:11:20|  map 19% reduce 0%
16/03/26 08:11:35|  map 20% reduce 0%
16/03/26 08:11:55|  map 21% reduce 0%
16/03/26 08:12:06|  map 22% reduce 0%
16/03/26 08:12:21|  map 23% reduce 0%
16/03/26 08:12:36|  map 24% reduce 0%
16/03/26 08:12:53|  map 25% reduce 0%
16/03/26 08:13:07|  map 26% reduce 0%
16/03/26 08:13:20|  map 27% reduce 0%
16/03/26 08:13:35|  map 28% reduce 0%
16/03/26 08:13:53|  map 29% reduce 0%
16/03/26 08:14:07|  map 30% reduce 0%
16/03/26 08:14:22|  map 31% reduce 0%
16/03/26 08:14:38|  map 32% reduce 0%
16/03/26 08:14:54|  map 33% reduce 0%
16/03/26 08:15:10|  map 34% reduce 0%
16/03/26 08:15:25|  map 35% reduce 0%
16/03/26 08:15:38|  map 36% reduce 0%
16/03/26 08:15:50|  map 36% reduce 1%
16/03/26 08:15:55|  map 36% reduce 2%
16/03/26 08:15:56|  map 37% reduce 2%
