16/03/27 07:02:54| starting
16/03/27 07:02:56| Total input paths to process : 50
Spent 491ms computing base-splits.
Spent 17ms computing TeraScheduler splits.
Computing input splits took 509ms
Sampling 10 splits of 500
Making 6 from 100000 sampled records
Computing parititions took 1762ms
Spent 2275ms computing partitions.
16/03/27 07:02:58| Connecting to ResourceManager at mazzu1.local.necst.it/131.175.14.9:8032
16/03/27 07:02:59| number of splits:500
16/03/27 07:02:59| mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
16/03/27 07:02:59| Submitting tokens for job: job_1454085119865_2206
16/03/27 07:03:00| Submitted application application_1454085119865_2206
16/03/27 07:03:00| The url to track the job: http://mazzu1.local.necst.it:8081/proxy/application_1454085119865_2206/
16/03/27 07:03:00| Running job: job_1454085119865_2206
16/03/27 07:03:08| Job job_1454085119865_2206 running in uber mode : false
16/03/27 07:03:08|  map 0% reduce 0%
16/03/27 07:03:24|  map 1% reduce 0%
16/03/27 07:03:25|  map 2% reduce 0%
16/03/27 07:03:28|  map 3% reduce 0%
16/03/27 07:03:31|  map 4% reduce 0%
16/03/27 07:03:39|  map 5% reduce 0%
16/03/27 07:03:48|  map 6% reduce 0%
16/03/27 07:03:52|  map 7% reduce 0%
16/03/27 07:03:55|  map 8% reduce 0%
16/03/27 07:04:01|  map 9% reduce 0%
16/03/27 07:04:07|  map 10% reduce 0%
16/03/27 07:04:13|  map 11% reduce 0%
16/03/27 07:04:16|  map 12% reduce 0%
16/03/27 07:04:19|  map 13% reduce 0%
16/03/27 07:04:22|  map 14% reduce 0%
16/03/27 07:04:26|  map 15% reduce 0%
16/03/27 07:04:30|  map 16% reduce 0%
16/03/27 07:04:34|  map 17% reduce 0%
16/03/27 07:04:38|  map 18% reduce 0%
16/03/27 07:04:41|  map 19% reduce 0%
16/03/27 07:04:45|  map 20% reduce 0%
16/03/27 07:04:50|  map 21% reduce 0%
16/03/27 07:04:54|  map 22% reduce 0%
16/03/27 07:04:59|  map 23% reduce 0%
16/03/27 07:05:04|  map 24% reduce 0%
16/03/27 07:05:08|  map 25% reduce 0%
16/03/27 07:05:14|  map 26% reduce 0%
16/03/27 07:05:18|  map 27% reduce 0%
16/03/27 07:05:24|  map 28% reduce 0%
16/03/27 07:05:27|  map 29% reduce 0%
16/03/27 07:05:32|  map 30% reduce 0%
16/03/27 07:05:36|  map 31% reduce 0%
16/03/27 07:05:40|  map 32% reduce 0%
16/03/27 07:05:44|  map 33% reduce 0%
16/03/27 07:05:48|  map 34% reduce 0%
16/03/27 07:05:51|  map 35% reduce 0%
16/03/27 07:05:54|  map 36% reduce 0%
16/03/27 07:05:58|  map 37% reduce 0%
16/03/27 07:06:04|  map 38% reduce 0%
16/03/27 07:06:07|  map 39% reduce 0%
16/03/27 07:06:11|  map 40% reduce 0%
16/03/27 07:06:16|  map 41% reduce 0%
16/03/27 07:06:19|  map 41% reduce 1%
16/03/27 07:06:21|  map 41% reduce 2%
16/03/27 07:06:28|  map 42% reduce 2%
16/03/27 07:06:30|  map 42% reduce 3%
16/03/27 07:06:32|  map 43% reduce 3%
16/03/27 07:06:37|  map 44% reduce 3%
16/03/27 07:06:41|  map 44% reduce 4%
16/03/27 07:06:44|  map 45% reduce 4%
16/03/27 07:06:50|  map 45% reduce 5%
16/03/27 07:06:52|  map 46% reduce 5%
16/03/27 07:06:57|  map 47% reduce 5%
16/03/27 07:06:59|  map 47% reduce 6%
16/03/27 07:07:02|  map 48% reduce 6%
16/03/27 07:07:08|  map 48% reduce 7%
16/03/27 07:07:12|  map 49% reduce 7%
16/03/27 07:07:15|  map 49% reduce 8%
16/03/27 07:07:18|  map 50% reduce 8%
16/03/27 07:07:21|  map 51% reduce 8%
16/03/27 07:07:24|  map 51% reduce 9%
16/03/27 07:07:29|  map 52% reduce 9%
16/03/27 07:07:33|  map 53% reduce 9%
16/03/27 07:07:41|  map 54% reduce 9%
16/03/27 07:07:42|  map 54% reduce 10%
16/03/27 07:07:47|  map 55% reduce 10%
16/03/27 07:07:58|  map 56% reduce 10%
16/03/27 07:07:59|  map 56% reduce 11%
16/03/27 07:08:07|  map 57% reduce 11%
16/03/27 07:08:11|  map 57% reduce 12%
16/03/27 07:08:17|  map 58% reduce 12%
